Id,SalePrice
2735,140127.00787381956
2736,133028.45019572767
2737,121492.09594818801
2738,133352.83216323532
2739,165384.14494172344
2740,129640.58185195542
2741,151193.11652004896
2742,148202.91339235802
2743,151484.62020521864
2744,160220.29036358753
2745,134100.19406812152
2746,137820.8630047942
2747,141310.35545818738
2748,120920.54417862222
2749,131012.0887484049
2750,131190.8623436936
2751,135539.2070709414
2752,192178.80445954824
2753,145705.5631125339
2754,195144.64620403197
2755,129299.95455131102
2756,89117.45439309014
2757,73635.91877955671
2758,85465.89111237912
2759,150243.62645062423
2760,127173.2434928549
2761,149996.84420096577
2762,147358.52124398705
2763,181140.79323110954
2764,148797.12094925978
2765,266516.61851721787
2766,127189.96389572875
2767,87364.13256700436
2768,126724.79177281534
2769,142326.16715971375
2770,136672.52305733622
2771,108888.40685373172
2772,113390.24708906261
2773,166396.43931175995
2774,136046.44442523908
2775,108864.49089692892
2776,136637.28805397818
2777,139384.69491549325
2778,93277.05439481529
2779,121913.1308206462
2780,91142.88038342555
2781,89877.80762393646
2782,97050.61624823093
2783,94914.16663737108
2784,113222.60541750677
2785,132927.3367926481
2786,65445.70302840447
2787,121293.13403080837
2788,78480.13767495386
2789,172196.26362181068
2790,87134.0827456141
2791,115633.7445645758
2792,59912.88371008527
2793,158424.1076901525
2794,97629.77615738814
2795,122635.12952310126
2796,99944.06187100618
2797,208900.47576420038
2798,109617.89316578697
2799,112233.30067390882
2800,68892.27242970162
2801,103204.09605038806
2802,131189.40997967176
2803,161031.62155941525
2804,128192.09521836856
2805,93432.21726258883
2806,95127.21104010307
2807,159757.9290571604
2808,146131.296349019
2809,130139.60925255419
2810,125139.0034024578
2811,160525.32252302964
2812,157107.27132085033
2813,157042.6006817349
2814,156568.7880852832
2815,102801.72315467578
2816,231458.16217457975
2817,152193.93473912394
2818,126648.10636079873
2819,169637.4200695867
2820,141252.0793239091
2821,106907.40390257565
2822,190358.7052651635
2823,304265.8011288465
2824,179369.67737339414
2825,151636.3834769575
2826,127001.89587681842
2827,137507.45503503925
2828,235750.01855799023
2829,195277.81690322777
2830,229319.9886204933
2831,178594.1314877134
2832,252607.2875886899
2833,297052.9252206282
2834,214888.70097312948
2835,215262.25999651375
2836,193353.77220703353
2837,149347.30515751243
2838,144703.97712283832
2839,178878.70894091044
2840,201279.35792926035
2841,205663.04503463398
2842,232467.99390967496
2843,146406.50032847075
2844,167291.39821424615
2845,116802.68060892573
2846,213407.1168738982
2847,202478.58044732394
2848,216093.31278199417
2849,200650.9385997632
2850,274587.94341119233
2851,221080.3978807457
2852,233224.30246510022
2853,242033.0102491837
2854,139405.38788801656
2855,201880.2214596283
2856,201184.1171159052
2857,189523.44780988203
2858,202469.2418135592
2859,118271.94457207152
2860,127079.94861274198
2861,133464.36802546433
2862,195964.63102272246
2863,131799.13659623396
2864,248067.5519218738
2865,139963.24387477397
2866,133453.3357676434
2867,93184.89103456389
2868,106035.35647225365
2869,95902.91048469431
2870,125499.52808029846
2871,83366.864575644
2872,51582.87509898819
2873,92781.20336873282
2874,148279.21749989578
2875,111083.68078408984
2876,158573.01503489783
2877,136401.99120169447
2878,155166.26815228662
2879,142117.98091433465
2880,107403.63693875798
2881,147058.54424717117
2882,180638.47837117634
2883,196795.4363440154
2884,195443.16314559226
2885,186067.22644128517
2886,223258.05386633857
2887,91079.99119197145
2888,132440.32002041844
2889,55377.29347957037
2890,78385.9960320247
2891,136995.73039574182
2892,45570.78267324235
2893,74033.17473398226
2894,58390.02921444464
2895,338809.46356553514
2896,286535.1441201859
2897,198176.4508110805
2898,145904.1230548198
2899,211207.67299869392
2900,154719.2976305313
2901,206887.50168871356
2902,198025.73344385633
2903,344631.09733967547
2904,356194.64766257064
2905,88828.92931141154
2906,193031.16941819238
2907,108361.12250788201
2908,128401.18395872082
2909,145837.81874893574
2910,76593.72026419156
2911,83495.94972762864
2912,146806.5639668111
2913,79094.36846937177
2914,75214.87004150427
2915,77956.56668184075
2916,79005.248776704
2917,158277.79266758106
2918,116674.23746840705
2919,220563.69580391896
